Date,Open,High,Low,Close,Volume
2016-12-27,1140.75,1165.0,1140.75,1161.699951171875,1294692
2016-12-28,1163.3499755859375,1174.949951171875,1151.574951171875,1156.699951171875,1350418
2016-12-29,1151.5,1179.949951171875,1151.5,1175.8499755859375,1963516
2016-12-30,1177.449951171875,1189.300048828125,1172.824951171875,1182.7750244140625,1405748
2017-01-02,1183.300048828125,1187.550048828125,1176.199951171875,1180.675048828125,823132
2017-01-03,1180.625,1185.8499755859375,1171.6500244140625,1184.125,1475324
2017-01-04,1184.8499755859375,1194.425048828125,1179.1500244140625,1189.75,1420066
2017-01-05,1192.0,1194.9749755859375,1160.199951171875,1167.199951171875,2216404
2017-01-06,1160.5,1164.675048828125,1128.550048828125,1140.699951171875,3009896
2017-01-09,1137.5,1155.6500244140625,1128.5,1151.8499755859375,1854578
2017-01-10,1152.0,1164.9000244140625,1145.75,1157.675048828125,1533914
2017-01-11,1157.5,1164.800048828125,1140.0999755859375,1162.199951171875,1931296
2017-01-12,1162.199951171875,1180.0,1152.0,1172.175048828125,2570374
2017-01-13,1174.0,1178.9749755859375,1118.925048828125,1124.6500244140625,10235580
2017-01-16,1125.0,1136.949951171875,1114.0,1129.2750244140625,3364808
2017-01-17,1127.449951171875,1143.9000244140625,1126.4000244140625,1139.375,3009956
2017-01-18,1139.0,1149.0,1132.7249755859375,1147.550048828125,3136574
2017-01-19,1147.5,1147.574951171875,1141.4749755859375,1145.5,2251676
2017-01-20,1143.5,1150.0,1132.5,1142.675048828125,2037246
2017-01-23,1132.5,1156.75,1129.9000244140625,1153.3499755859375,2318546
2017-01-24,1152.0,1161.5,1145.0,1159.175048828125,2282638
2017-01-25,1161.300048828125,1180.0,1159.0250244140625,1176.5,4111648
2017-01-27,1172.5250244140625,1189.375,1172.5250244140625,1178.9000244140625,2871658
2017-01-30,1170.5,1175.9749755859375,1159.074951171875,1166.449951171875,2577956
2017-01-31,1160.0,1166.0250244140625,1100.0250244140625,1114.9000244140625,4666804
2017-02-01,1110.0,1119.9749755859375,1077.7750244140625,1083.949951171875,4864152
2017-02-02,1085.0250244140625,1109.5,1076.5,1103.824951171875,6009482
2017-02-03,1104.8499755859375,1121.5,1095.5,1116.2750244140625,2153372
2017-02-06,1129.0,1129.25,1107.4749755859375,1120.375,2408910
2017-02-07,1122.0,1126.300048828125,1113.0,1122.300048828125,1814638
2017-02-08,1122.449951171875,1141.300048828125,1122.0250244140625,1135.4749755859375,2212584
2017-02-09,1137.5,1164.0,1135.0999755859375,1158.6500244140625,4033202
2017-02-10,1155.5,1212.2249755859375,1155.5,1198.9749755859375,5782160
2017-02-13,1198.0,1214.5,1191.175048828125,1207.125,3819812
2017-02-14,1209.824951171875,1209.824951171875,1199.0,1203.125,2033328
2017-02-15,1198.5,1214.0,1187.550048828125,1206.8499755859375,1924972
2017-02-16,1230.0,1239.0,1217.800048828125,1223.875,4175680
2017-02-17,1236.0,1237.800048828125,1201.0,1203.949951171875,2723324
2017-02-20,1212.5,1277.5,1204.050048828125,1251.0999755859375,3973948
2017-02-21,1257.0,1262.949951171875,1227.574951171875,1232.675048828125,5501112
2017-02-22,1232.949951171875,1235.0,1200.074951171875,1205.75,4505496
2017-02-23,1207.5,1246.625,1207.5,1240.9000244140625,4853352
2017-02-27,1239.550048828125,1251.0,1235.0250244140625,1244.925048828125,2139892
2017-02-28,1244.75,1245.0,1225.0,1233.125,2354828
2017-03-01,1239.949951171875,1250.949951171875,1235.0,1239.7750244140625,1130374
2017-03-02,1243.3499755859375,1255.0,1235.0250244140625,1250.7249755859375,1544942
2017-03-03,1246.0,1249.8499755859375,1237.699951171875,1247.0250244140625,1013970
2017-03-06,1240.0,1242.0,1227.2750244140625,1236.25,1400694
2017-03-07,1241.449951171875,1252.5,1237.5250244140625,1249.9000244140625,1511672
2017-03-08,1251.0,1260.0,1246.0999755859375,1256.0999755859375,1791510
2017-03-09,1257.074951171875,1262.0,1252.0250244140625,1259.875,858468
2017-03-10,1259.800048828125,1274.7750244140625,1256.9749755859375,1271.125,1171420
2017-03-14,1278.4000244140625,1293.574951171875,1275.5250244140625,1283.75,3402294
2017-03-15,1286.0,1286.074951171875,1246.925048828125,1249.1500244140625,3022496
2017-03-16,1253.0,1263.5,1253.0,1260.449951171875,1571818
2017-03-17,1273.0,1273.0,1254.875,1262.875,2593152
2017-03-20,1262.9749755859375,1262.9749755859375,1233.0,1240.0,3487540
2017-03-21,1241.0,1246.0,1232.5,1243.3499755859375,3373700
2017-03-22,1240.074951171875,1248.0,1234.9749755859375,1239.4749755859375,1888716
2017-03-23,1241.0,1242.5250244140625,1223.5999755859375,1230.175048828125,2620638
2017-03-24,1234.9000244140625,1234.9000244140625,1211.6500244140625,1213.5999755859375,5099814
2017-03-27,1213.4749755859375,1220.0,1203.0,1206.0250244140625,2181270
2017-03-28,1205.0,1221.699951171875,1205.0,1214.9749755859375,1153158
2017-03-29,1218.0,1225.4000244140625,1212.800048828125,1222.300048828125,1717764
2017-03-30,1222.449951171875,1232.5,1217.5,1220.5,2986086
2017-03-31,1219.199951171875,1220.425048828125,1207.5,1215.9000244140625,1867044
2017-04-03,1217.5,1217.5,1204.0999755859375,1205.8499755859375,1196888
2017-04-05,1209.949951171875,1209.949951171875,1197.5,1200.625,2905568
2017-04-06,1200.0,1205.0,1196.2750244140625,1200.0250244140625,1720704
2017-04-07,1197.449951171875,1216.625,1196.074951171875,1214.5250244140625,2277012
2017-04-10,1216.0,1224.5,1202.5,1211.125,2543264
2017-04-11,1208.6500244140625,1221.550048828125,1203.0,1209.6500244140625,1557784
2017-04-12,1211.25,1214.0,1191.5,1196.625,1050538
2017-04-13,1200.0,1204.5,1160.5250244140625,1164.324951171875,2500472
2017-04-17,1165.199951171875,1166.449951171875,1147.574951171875,1157.425048828125,2270882
2017-04-18,1165.0,1167.0999755859375,1151.0250244140625,1154.4000244140625,1730620
2017-04-19,1131.75,1174.3499755859375,1126.4000244140625,1149.574951171875,5626812
2017-04-20,1152.6500244140625,1166.0,1145.4749755859375,1162.75,1268842
2017-04-21,1164.550048828125,1167.824951171875,1150.5,1155.4000244140625,1161154
2017-04-24,1150.0,1169.824951171875,1141.25,1164.050048828125,2000020
2017-04-25,1164.0,1172.2249755859375,1151.3499755859375,1155.75,3148710
2017-04-26,1170.0,1171.9749755859375,1151.5250244140625,1155.175048828125,2187438
2017-04-27,1153.0250244140625,1163.9000244140625,1138.824951171875,1151.324951171875,5773186
2017-04-28,1147.0,1149.375,1134.0,1136.574951171875,2540510
2017-05-02,1147.0,1151.0,1140.0,1144.949951171875,2382696
2017-05-03,1147.5,1172.5,1134.25,1168.6500244140625,3514406
2017-05-04,1174.9749755859375,1175.0,1154.4000244140625,1165.050048828125,2708208
2017-05-05,1154.0,1166.25,1151.25,1160.25,1682474
2017-05-08,1160.5,1173.699951171875,1158.8499755859375,1171.2249755859375,1071782
2017-05-09,1171.9749755859375,1180.5,1166.2750244140625,1176.2750244140625,1790270
2017-05-10,1177.5,1178.074951171875,1158.0,1166.2249755859375,1206388
2017-05-11,1173.6500244140625,1180.0,1161.375,1174.7249755859375,2071302
2017-05-12,1171.6500244140625,1184.949951171875,1160.0250244140625,1180.324951171875,2314446
2017-05-15,1187.550048828125,1188.9749755859375,1170.800048828125,1182.550048828125,1817604
2017-05-16,1190.0,1217.5,1186.7249755859375,1214.574951171875,3601026
2017-05-17,1216.75,1230.375,1211.5,1227.675048828125,2876198
2017-05-18,1225.0,1286.0,1221.125,1268.0999755859375,5138594
2017-05-19,1268.0999755859375,1270.2750244140625,1243.0,1253.574951171875,1786044
2017-05-22,1255.0,1276.875,1255.0,1265.675048828125,1663940
2017-05-23,1266.5999755859375,1282.074951171875,1257.0,1260.8499755859375,2748596
2017-05-24,1267.4000244140625,1285.0,1264.824951171875,1279.574951171875,2534548
2017-05-25,1288.5,1318.7750244140625,1284.0,1312.300048828125,4094094
2017-05-26,1312.5,1313.425048828125,1282.324951171875,1289.125,1362550
2017-05-29,1289.5,1298.25,1282.0,1286.425048828125,1749290
2017-05-30,1280.0,1287.9749755859375,1262.5,1275.550048828125,927634
2017-05-31,1266.5,1286.25,1264.0,1273.300048828125,2502730
2017-06-01,1265.0,1282.0,1265.0,1276.800048828125,1080064
2017-06-02,1278.125,1295.925048828125,1276.25,1282.449951171875,1355648
2017-06-05,1282.5,1309.949951171875,1280.074951171875,1301.9749755859375,1500188
2017-06-06,1315.5,1354.4749755859375,1315.0,1348.0,5946720
2017-06-07,1348.5,1350.0,1288.2750244140625,1307.625,4927776
2017-06-08,1299.0,1302.4749755859375,1257.75,1260.800048828125,3330714
2017-06-09,1260.0,1273.699951171875,1243.0,1253.5,3148034
2017-06-12,1248.5,1256.449951171875,1235.199951171875,1243.5999755859375,1626506
2017-06-13,1232.5,1240.550048828125,1223.5,1225.7750244140625,1175414
2017-06-14,1227.5,1238.0,1227.5,1235.0999755859375,1489142
2017-06-15,1234.5,1234.8499755859375,1202.5,1205.5999755859375,2997198
2017-06-16,1207.4749755859375,1217.5,1193.25,1199.8499755859375,2450426
2017-06-19,1208.449951171875,1223.175048828125,1202.574951171875,1215.8499755859375,1644742
2017-06-20,1215.5,1224.5,1190.1500244140625,1222.5,1670958
2017-06-21,1220.0,1221.074951171875,1198.5999755859375,1203.1500244140625,1657818
2017-06-22,1204.5,1215.5,1192.5,1197.425048828125,5775882
2017-06-23,1199.699951171875,1206.9749755859375,1177.0,1180.8499755859375,1424756
2017-06-27,1175.300048828125,1192.3499755859375,1165.800048828125,1171.425048828125,1974330
2017-06-28,1174.949951171875,1179.0,1167.5,1175.0250244140625,1789726
2017-06-29,1179.5,1186.0250244140625,1161.550048828125,1166.625,2471826
2017-06-30,1162.199951171875,1188.5,1161.550048828125,1181.175048828125,1753848
2017-07-03,1178.699951171875,1191.5250244140625,1171.550048828125,1186.800048828125,1475956
2017-07-04,1186.6500244140625,1190.2249755859375,1175.0250244140625,1183.425048828125,1215134
2017-07-05,1180.4000244140625,1182.5,1172.5,1178.0,815856
2017-07-06,1179.5,1180.949951171875,1170.050048828125,1173.7750244140625,1026788
2017-07-07,1175.0,1178.2249755859375,1162.75,1165.9749755859375,1232090
2017-07-10,1203.0,1222.449951171875,1189.4749755859375,1217.4749755859375,783608
2017-07-11,1213.0,1257.4000244140625,1213.0,1237.9000244140625,3537504
2017-07-12,1241.25,1241.6500244140625,1215.050048828125,1219.7249755859375,2646450
2017-07-13,1222.5,1236.0,1213.300048828125,1223.199951171875,3131960
2017-07-14,1191.5,1212.5,1187.5,1198.7249755859375,4508432
2017-07-17,1198.8499755859375,1211.050048828125,1191.0999755859375,1197.7249755859375,2211822
2017-07-18,1198.074951171875,1221.5,1198.074951171875,1204.175048828125,1908002
2017-07-19,1207.75,1230.0,1207.550048828125,1224.800048828125,3915576
2017-07-20,1224.625,1228.449951171875,1215.25,1222.3499755859375,1182504
2017-07-21,1217.449951171875,1250.0,1217.2750244140625,1245.5999755859375,2148416
2017-07-24,1241.0,1270.0,1241.0,1265.3499755859375,2271402
2017-07-25,1262.875,1290.0,1259.199951171875,1285.75,2678832
2017-07-26,1280.0,1287.5,1273.5,1278.0,1459826
2017-07-27,1271.0999755859375,1292.4000244140625,1233.25,1240.8499755859375,4255304
2017-07-28,1240.5,1246.5250244140625,1221.0,1242.1500244140625,1382752
2017-07-31,1235.5,1259.5,1231.5,1245.9000244140625,2019662
2017-08-01,1250.0,1260.375,1245.5,1250.824951171875,1747460
2017-08-02,1250.0,1254.0,1231.0,1236.9000244140625,1251024
2017-08-03,1240.0,1251.0,1233.2249755859375,1244.7249755859375,1882548
2017-08-04,1245.4000244140625,1264.1500244140625,1244.0,1261.4000244140625,1387890
2017-08-07,1258.25,1260.0,1240.5999755859375,1251.7249755859375,1885520
2017-08-08,1256.0,1264.300048828125,1248.1500244140625,1251.5250244140625,1073958
2017-08-09,1250.0,1261.425048828125,1246.6500244140625,1256.0,992946
2017-08-10,1254.5,1260.300048828125,1243.175048828125,1255.7249755859375,1526172
2017-08-11,1249.949951171875,1267.5,1241.5,1248.0250244140625,1394736
2017-08-14,1251.5,1254.949951171875,1231.5,1234.699951171875,786504
2017-08-16,1242.0,1271.9000244140625,1232.5999755859375,1246.175048828125,1373340
2017-08-17,1250.3499755859375,1252.5,1231.050048828125,1242.824951171875,1752374
2017-08-18,1237.0,1274.949951171875,1235.699951171875,1256.9000244140625,2837356
2017-08-21,1252.75,1274.5,1247.1500244140625,1264.4000244140625,2304834
2017-08-22,1261.5,1269.75,1246.0,1248.7750244140625,1131326
2017-08-23,1252.5,1258.4000244140625,1236.574951171875,1244.7249755859375,1562272
2017-08-24,1248.8499755859375,1258.9749755859375,1243.074951171875,1248.300048828125,1623908
2017-08-28,1252.300048828125,1252.699951171875,1230.5,1243.6500244140625,2036796
2017-08-29,1241.0,1248.0,1231.9749755859375,1235.425048828125,1312602
2017-08-30,1240.5,1245.0,1230.050048828125,1242.2750244140625,970782
2017-08-31,1242.5,1252.199951171875,1233.324951171875,1248.175048828125,1784664
2017-09-01,1240.0,1249.0250244140625,1218.2750244140625,1228.2249755859375,1702330
2017-09-04,1226.550048828125,1230.5,1219.0,1228.0999755859375,1062544
2017-09-05,1230.0,1245.0,1218.5250244140625,1242.175048828125,1165994
2017-09-06,1234.074951171875,1237.425048828125,1225.0,1226.5999755859375,1228764
2017-09-07,1229.0,1234.199951171875,1225.5250244140625,1230.050048828125,870636
2017-09-08,1226.875,1237.0,1226.2750244140625,1235.300048828125,1021134
2017-09-11,1235.5999755859375,1241.4749755859375,1225.0,1227.2249755859375,732764
2017-09-12,1236.949951171875,1248.5,1228.5,1244.2249755859375,1396460
2017-09-13,1250.0,1265.824951171875,1237.5999755859375,1244.5999755859375,1278980
2017-09-14,1241.0,1248.800048828125,1235.949951171875,1243.4749755859375,1081510
2017-09-15,1249.5,1258.5,1242.5,1253.0250244140625,2944072
2017-09-18,1252.4749755859375,1259.4749755859375,1244.625,1249.5250244140625,726600
2017-09-19,1252.5,1252.5,1245.75,1249.125,782754
2017-09-20,1257.0,1257.0,1237.1500244140625,1246.7750244140625,1334642
2017-09-21,1245.5250244140625,1270.5,1240.0,1262.449951171875,2438740
2017-09-22,1259.949951171875,1263.449951171875,1246.0,1251.800048828125,2435396
2017-09-25,1248.2750244140625,1267.0,1246.375,1255.375,1599558
2017-09-26,1255.0,1263.199951171875,1233.0,1237.324951171875,1449230
2017-09-27,1245.0,1256.0999755859375,1236.875,1247.5,2010356
2017-09-28,1247.3499755859375,1257.0,1226.0,1238.2249755859375,4332866
2017-09-29,1239.5,1242.0,1210.75,1217.9749755859375,1985014
2017-10-03,1220.0,1227.1500244140625,1213.5250244140625,1224.2249755859375,1923006
2017-10-04,1224.800048828125,1227.0,1212.5,1221.1500244140625,1300778
2017-10-05,1220.5,1221.7249755859375,1212.199951171875,1214.800048828125,1684686
2017-10-06,1215.0,1227.5,1214.0250244140625,1223.324951171875,1389188
2017-10-09,1220.5250244140625,1233.9749755859375,1220.5250244140625,1227.050048828125,1773616
2017-10-10,1227.5,1234.9749755859375,1225.625,1229.625,1222010
2017-10-11,1230.0,1257.2249755859375,1228.375,1250.175048828125,1527746
2017-10-12,1256.5,1277.5,1253.5,1274.0999755859375,5006356
2017-10-13,1274.0999755859375,1304.4749755859375,1261.5,1279.300048828125,4066320
2017-10-16,1277.5250244140625,1295.0,1277.5250244140625,1292.199951171875,1218590
2017-10-17,1292.5,1307.4749755859375,1288.7750244140625,1297.2750244140625,1443016
2017-10-18,1297.5,1306.824951171875,1290.0,1293.300048828125,1514144
2017-10-19,1296.0,1297.9000244140625,1285.5,1291.949951171875,86822
2017-10-23,1292.0,1314.5,1273.7249755859375,1293.949951171875,1886088
2017-10-24,1310.0,1310.449951171875,1284.5250244140625,1289.199951171875,1339020
2017-10-25,1289.25,1307.0,1277.5,1279.949951171875,1105106
2017-10-26,1267.550048828125,1284.574951171875,1258.949951171875,1269.425048828125,3007552
2017-10-27,1269.0,1296.574951171875,1265.1500244140625,1292.1500244140625,1409270
2017-10-30,1293.0,1310.0,1290.8499755859375,1308.0999755859375,1137252
2017-10-31,1300.6500244140625,1320.0,1300.6500244140625,1312.0,1592634
2017-11-01,1312.0,1313.425048828125,1289.425048828125,1301.425048828125,741882
2017-11-02,1304.25,1337.0,1303.375,1313.074951171875,1468422
2017-11-03,1316.199951171875,1318.3499755859375,1301.4000244140625,1310.050048828125,666886
2017-11-06,1310.0,1335.9000244140625,1305.875,1332.7750244140625,1377000
2017-11-07,1335.0,1384.0,1333.0250244140625,1355.0250244140625,2696892
2017-11-08,1361.5,1379.5,1359.125,1367.5,1402252
2017-11-09,1375.0,1375.0,1359.6500244140625,1368.199951171875,1152432
2017-11-10,1361.0999755859375,1363.0,1346.675048828125,1354.375,1356566
2017-11-13,1351.0250244140625,1388.699951171875,1351.0250244140625,1379.4749755859375,1496996
2017-11-14,1378.2750244140625,1378.2750244140625,1353.75,1357.300048828125,1657252
2017-11-15,1353.0,1377.5,1350.675048828125,1352.6500244140625,6670834
2017-11-16,1355.0,1381.5,1343.4749755859375,1373.324951171875,1653482
2017-11-17,1374.050048828125,1374.050048828125,1351.800048828125,1353.6500244140625,1325464
2017-11-20,1357.5,1363.449951171875,1347.6500244140625,1351.7249755859375,1014498
2017-11-21,1350.5,1350.5,1333.0,1336.4749755859375,1527740
2017-11-22,1336.5,1354.8499755859375,1336.199951171875,1340.324951171875,1822624
2017-11-23,1340.5,1346.5,1334.5,1340.625,793470
2017-11-24,1341.0,1351.449951171875,1336.550048828125,1344.0250244140625,2287512
2017-11-27,1344.0,1347.949951171875,1331.0999755859375,1342.925048828125,1856786
2017-11-28,1343.0,1351.199951171875,1335.0,1342.6500244140625,911716
2017-11-29,1338.75,1346.5,1325.0,1329.074951171875,1447532
2017-11-30,1326.824951171875,1333.4749755859375,1311.5,1318.5,4299962
2017-12-01,1317.5,1334.0,1310.75,1314.9749755859375,1031144
2017-12-04,1311.0,1329.25,1301.4749755859375,1316.175048828125,1259104
2017-12-05,1315.5,1325.8499755859375,1314.074951171875,1317.7750244140625,1167914
2017-12-06,1318.0,1322.5,1306.425048828125,1316.6500244140625,1407518
2017-12-07,1316.1500244140625,1322.9749755859375,1307.5,1308.625,1326300
2017-12-08,1309.0,1322.5,1298.5,1300.75,1385548
2017-12-11,1304.175048828125,1336.324951171875,1304.175048828125,1330.550048828125,1008002
2017-12-12,1330.5,1331.0,1303.699951171875,1306.074951171875,1882246
2017-12-13,1305.699951171875,1325.7249755859375,1300.5,1314.199951171875,2961458
2017-12-14,1316.0,1316.0,1265.550048828125,1278.9000244140625,5504150
2017-12-15,1281.875,1292.2249755859375,1268.425048828125,1272.800048828125,2718138
2017-12-18,1268.5,1294.4749755859375,1247.175048828125,1290.25,2180664
2017-12-19,1288.0,1298.9000244140625,1282.3499755859375,1287.6500244140625,1801952
2017-12-20,1291.0,1296.375,1275.324951171875,1294.4749755859375,1577570
2017-12-21,1293.5,1304.0,1290.0250244140625,1297.8499755859375,1293648
2017-12-22,1302.0,1331.949951171875,1295.0999755859375,1323.375,3665664
2017-12-26,1343.0,1344.875,1315.800048828125,1324.7249755859375,2175786
2017-12-27,1324.7249755859375,1329.25,1305.25,1309.949951171875,739284
2017-12-28,1304.4000244140625,1326.75,1302.824951171875,1313.4749755859375,2605088
2017-12-29,1311.550048828125,1354.449951171875,1309.2750244140625,1350.5999755859375,2609542
2018-01-01,1341.1500244140625,1347.4000244140625,1317.5,1322.800048828125,1351760
2018-01-02,1330.0,1334.800048828125,1310.0999755859375,1315.5999755859375,1920290
2018-01-03,1316.0,1334.5,1315.5999755859375,1319.324951171875,1257120
2018-01-04,1325.0,1331.0,1320.0,1328.550048828125,913082
2018-01-05,1325.0,1349.75,1325.0,1344.5999755859375,1153706
2018-01-08,1350.0,1363.425048828125,1340.925048828125,1357.199951171875,1242220
2018-01-09,1357.5,1360.5,1338.2750244140625,1354.5,2149396
2018-01-10,1355.5,1408.0,1347.324951171875,1403.300048828125,3365850
2018-01-11,1405.0,1410.949951171875,1391.0999755859375,1395.25,2520744
2018-01-12,1402.5,1402.5,1370.2750244140625,1388.175048828125,3360314
2018-01-15,1388.574951171875,1404.0,1367.5250244140625,1373.050048828125,1457214
2018-01-16,1378.0,1430.824951171875,1375.2750244140625,1425.425048828125,4267752
2018-01-17,1435.0,1462.5,1431.074951171875,1444.4749755859375,4280806
2018-01-18,1448.5,1466.5,1434.0250244140625,1459.0999755859375,2209478
2018-01-19,1465.2750244140625,1491.0,1451.824951171875,1479.6500244140625,1820000
2018-01-22,1480.5,1567.3499755859375,1461.0,1558.199951171875,4367110
2018-01-23,1557.4749755859375,1571.175048828125,1545.0250244140625,1551.0,3239610
2018-01-24,1545.0,1629.5250244140625,1541.324951171875,1587.300048828125,5621538
2018-01-25,1587.5,1589.9000244140625,1540.5,1560.5250244140625,3833844
2018-01-29,1565.699951171875,1612.5,1561.0,1599.425048828125,3141060
2018-01-30,1590.0,1601.9000244140625,1571.8499755859375,1576.425048828125,1574758
2018-01-31,1568.5,1575.0,1549.300048828125,1556.175048828125,3043214
2018-02-01,1562.0,1595.0,1544.4000244140625,1569.300048828125,2400630
2018-02-02,1560.0,1595.0,1551.7249755859375,1576.824951171875,2456490
2018-02-05,1555.0,1594.0,1538.425048828125,1551.5999755859375,2757742
2018-02-06,1505.0,1538.574951171875,1492.5,1498.625,2657306
2018-02-07,1513.5,1515.5,1473.7249755859375,1477.5250244140625,2180324
2018-02-08,1489.875,1513.800048828125,1479.5,1487.0999755859375,2755004
2018-02-09,1475.0,1497.0,1448.324951171875,1485.8499755859375,2102458
2018-02-12,1489.1500244140625,1511.675048828125,1477.7750244140625,1483.6500244140625,1974562
2018-02-14,1485.0,1487.2249755859375,1446.25,1455.9000244140625,2847532
2018-02-15,1465.9749755859375,1471.5,1452.550048828125,1462.925048828125,2465236
2018-02-16,1461.5,1499.800048828125,1461.5,1466.5250244140625,2515756
2018-02-19,1472.5,1476.6500244140625,1447.5999755859375,1461.800048828125,1568224
2018-02-20,1464.0,1492.5250244140625,1463.949951171875,1472.375,1889068
2018-02-21,1487.0,1531.300048828125,1480.0250244140625,1521.1500244140625,3089228
2018-02-22,1526.0,1539.5,1511.25,1525.0999755859375,3463010
2018-02-23,1525.0,1544.5,1496.050048828125,1537.9000244140625,3362500
2018-02-26,1537.5,1544.9749755859375,1510.5999755859375,1515.8499755859375,1363882
2018-02-27,1520.5,1539.2750244140625,1516.0,1521.175048828125,1717800
2018-02-28,1517.5,1531.9749755859375,1510.7249755859375,1517.5250244140625,2706864
2018-03-01,1524.5,1530.5999755859375,1510.0,1518.8499755859375,1718124
2018-03-05,1524.5,1556.824951171875,1516.4749755859375,1552.925048828125,2858168
2018-03-06,1561.0,1563.5,1515.074951171875,1521.4000244140625,1906764
2018-03-07,1535.0,1544.5,1509.25,1513.7249755859375,1917772
2018-03-08,1527.449951171875,1527.449951171875,1493.75,1501.9749755859375,1951826
2018-03-09,1502.5,1531.5999755859375,1488.5999755859375,1517.050048828125,1872436
2018-03-12,1521.5,1541.949951171875,1517.75,1526.074951171875,2091340
2018-03-13,1462.449951171875,1469.8499755859375,1436.0,1443.4000244140625,88067154
2018-03-14,1446.4749755859375,1461.5250244140625,1437.5250244140625,1443.449951171875,3668668
2018-03-15,1447.5,1451.2750244140625,1427.800048828125,1434.8499755859375,2348906
2018-03-16,1434.4000244140625,1436.0,1402.5,1412.8499755859375,7197482
2018-03-19,1414.5,1424.0,1410.0,1415.5,3489940
2018-03-20,1410.0,1436.5999755859375,1409.5,1432.425048828125,4024984
2018-03-21,1436.25,1442.1500244140625,1425.0,1428.375,3907678
2018-03-22,1429.9749755859375,1437.9749755859375,1411.2750244140625,1415.675048828125,2326094
2018-03-23,1401.0,1417.050048828125,1399.0250244140625,1409.074951171875,3654122
2018-03-26,1409.5,1413.699951171875,1390.7750244140625,1408.5,2964210
2018-03-27,1412.5,1431.5,1411.5250244140625,1423.8499755859375,2494574
2018-03-28,1417.949951171875,1437.5,1412.5,1424.574951171875,6865654
2018-04-02,1420.0,1457.0,1420.0,1454.824951171875,1662988
2018-04-03,1446.050048828125,1464.949951171875,1446.050048828125,1455.625,1937290
2018-04-04,1464.7249755859375,1467.0,1446.0,1455.449951171875,2841820
2018-04-05,1463.2750244140625,1481.875,1460.175048828125,1478.9749755859375,1809424
2018-04-06,1477.0,1480.0,1463.2750244140625,1475.1500244140625,1129018
2018-04-09,1469.8499755859375,1481.75,1457.5,1461.949951171875,1235866
2018-04-10,1462.8499755859375,1478.625,1462.8499755859375,1468.800048828125,1184532
2018-04-11,1475.300048828125,1512.5,1472.800048828125,1507.074951171875,3124416
2018-04-12,1505.0,1575.0,1503.9749755859375,1569.625,6114360
2018-04-13,1575.0,1620.4000244140625,1566.050048828125,1576.6500244140625,8179118
2018-04-16,1558.0,1599.9749755859375,1555.375,1593.824951171875,6270274
2018-04-17,1593.824951171875,1597.4749755859375,1573.5999755859375,1583.300048828125,3301724
2018-04-18,1583.0,1596.7249755859375,1572.925048828125,1579.550048828125,2433066
2018-04-19,1589.949951171875,1608.5999755859375,1582.875,1595.574951171875,4820952
2018-04-20,1625.0,1711.175048828125,1620.0,1701.2249755859375,18465662
2018-04-23,1712.0,1778.949951171875,1694.7750244140625,1704.324951171875,15185910
2018-04-24,1705.0,1721.574951171875,1671.25,1692.824951171875,8314336
2018-04-25,1692.5,1741.5,1682.5250244140625,1735.125,8196574
2018-04-26,1733.5,1780.0,1733.5,1769.625,12135034
2018-04-27,1762.5,1772.0,1710.0,1725.9749755859375,4501330
2018-04-30,1725.9749755859375,1774.5,1718.800048828125,1766.050048828125,3458558
2018-05-02,1765.25,1766.0999755859375,1735.6500244140625,1749.875,3158046
2018-05-03,1754.9000244140625,1763.0,1735.199951171875,1740.925048828125,3761550
2018-05-04,1746.0,1748.5,1735.0,1740.375,2347244
2018-05-07,1745.0,1745.0,1705.449951171875,1710.4749755859375,3484426
2018-05-08,1717.3499755859375,1743.25,1698.3499755859375,1720.5999755859375,2992820
2018-05-09,1720.0999755859375,1747.375,1720.0999755859375,1744.6500244140625,2615050
2018-05-10,1751.4749755859375,1755.574951171875,1720.0999755859375,1725.625,3858678
2018-05-11,1727.0999755859375,1742.5,1721.25,1728.4749755859375,2627876
2018-05-14,1728.5,1735.5,1705.4000244140625,1716.7750244140625,2433894
2018-05-15,1725.0,1747.9000244140625,1716.8499755859375,1741.199951171875,1952890
2018-05-16,1739.9749755859375,1754.5,1737.625,1746.949951171875,1648450
2018-05-17,1756.4749755859375,1766.574951171875,1738.0,1745.9000244140625,2968048
2018-05-18,1740.4000244140625,1758.8499755859375,1729.0,1751.0250244140625,1874996
2018-05-21,1764.3499755859375,1796.0,1759.0250244140625,1778.375,3446178
2018-05-22,1779.0,1787.4749755859375,1746.8499755859375,1754.449951171875,1857416
2018-05-23,1762.5,1772.5,1740.5,1747.550048828125,1507298
2018-05-24,1755.0,1807.5,1751.175048828125,1801.8499755859375,2962316
2018-05-25,1812.5,1837.4000244140625,1786.2750244140625,1792.9000244140625,3769772
2018-05-28,1808.25,1808.25,1743.0,1751.0250244140625,3716798
2018-05-29,1764.949951171875,1772.0,1744.0,1761.75,3525312
2018-05-30,1754.5250244140625,1766.5,1741.25,1757.050048828125,3779106
2018-05-31,1734.0,1759.050048828125,1726.0999755859375,1741.050048828125,5049371
2018-06-01,1754.0,1757.5,1716.300048828125,1732.449951171875,1603856
2018-06-04,1745.0,1749.0,1712.5999755859375,1744.25,1681483
2018-06-05,1744.0,1751.9000244140625,1711.1500244140625,1721.5999755859375,2449568
2018-06-06,1723.0,1734.9000244140625,1715.199951171875,1725.75,2236512
